,edad,distancia,genero,edoCivil,dependientes,estudios,extroversion,empatia,responsabilidad,neuroticismo,creatividad,matematica,outcome
0,27329.34425387614,1442.448662013094,0.5786071536278883,0.9691056465212027,0.2321199217325347,3.5014731429236607,0.5934978704082943,0.8027384426181543,0.8447525670389024,0.39226453596142874,0.6130000532903481,0.42976788731508514,True
1,41872.26643895728,1765.8113705777628,0.6236591650401215,0.6592780065417608,0.022850939674924266,3.0648840637046577,0.6147210194344672,0.6920513841872702,0.5354978347297692,0.1957077951255457,0.6434103102919297,0.5735686556441394,True
2,36884.6992776994,1047.7468181254087,0.278677752043624,0.8295340709002287,0.2648862727696123,3.8586299539542823,0.35353877229621516,0.9570307020972689,0.6456240359282106,0.36909616041910326,0.6328292569347251,0.4876247375814886,True
3,24392.351566366666,1530.2351266117898,0.15416738687479853,0.7523121461088923,0.12696170358699907,3.869133163461562,0.7847781562485519,0.8292884837833703,0.732166046730075,0.8346450011177827,0.17708192232608772,0.6083870781687652,True
4,30869.32876080607,1050.118470751681,0.36242796311958003,0.5133244152051702,0.10961881580790689,1.9031154345413368,0.4298322077695964,0.8307284350117333,0.8621068231475693,0.3363319410088479,0.776032780306495,0.4414439309881139,True
5,46438.99961470489,1205.8729054027551,0.3007148664935387,0.844702698833727,0.0018485380018218056,3.8818939875468734,0.3681515467504873,0.9110071621376838,0.44201432677038976,0.02176249314650594,0.637965644473009,0.9383917958502599,True
6,17966.410858478233,1093.0655827851315,0.3829913988413133,0.49339048174618866,0.08050588795963838,4.1601204730185,0.6698446923793377,0.5823470434117096,0.4672680644002746,0.13167209318838102,0.45131267430681066,0.8262682904175357,True
7,31914.41780785194,1156.95006211964,0.5908910914251306,0.6334429251951348,0.1758114068554428,4.7119770565602215,0.5621536016797181,0.6304078746460595,0.983159890977017,0.1120106290249914,0.8552551389093687,0.551521406429363,True
8,43747.513771030295,1526.6287471646526,0.1553509549365337,0.8486620380872001,0.14271065015200854,4.0280364908064445,0.5709600817527113,0.7584649758736701,0.555113043539589,0.352047593478455,0.559775117113817,0.5055326512432492,True
9,28857.591859465512,1384.0615560472033,0.2481741551037932,0.9025666981787068,0.06308134307625106,3.2115731028767396,0.7352504693449788,0.8348747939894333,0.5021098384299666,0.18821828716531355,0.21937552521340364,0.8242913536400767,True
10,30169.15266660514,979.7752237895124,0.021368822880273253,0.8749320055802344,0.006477979294994209,3.5029399406308763,0.750646818488085,0.9781410963303534,0.474623338400237,0.11014037660611833,0.37118412834093917,0.3100426077036691,True
11,34247.76092067641,1004.1458534945184,0.3197317520992584,0.8822203166147218,0.050803655441408274,4.6966495900998595,0.21575256813543386,0.9403214156854491,0.7286134600846252,0.1962480112329972,0.7419339440557555,0.4492512518325192,True
12,45321.58409167455,1724.2667923323568,0.5669910168037237,0.5519918666409739,0.46852790595614435,4.003241821268516,0.543641907521336,0.7981720902241614,0.7883663934885389,0.4987822306652355,0.13613167269215964,0.7818214371307985,True
13,30448.314039547105,923.55183402066,0.3191522273139389,0.7459770398406903,0.4853752152323525,3.0267929933948547,0.6703468950560854,0.875947741003335,0.7241840415854883,0.01639200249266115,0.6983474255702937,0.6141121421678299,True
14,31809.2067541431,1757.3991359978443,0.6827648388442877,0.8619703044311717,0.15862945069061785,3.6948780941008055,0.663699911782168,0.9964562998383315,0.2299622860430982,0.13170989389154691,0.7523645163997591,0.8779390987838535,True
15,31876.446263886635,1141.955240301748,0.16762213812190144,0.7651951491588868,0.01613684147553412,3.266338230021814,0.4572243589759168,0.7873081926492974,0.37985003617553603,0.26085656043351985,0.5685061848532398,0.6032859195950019,True
16,50310.36265157259,1369.664396468829,0.20376888107731234,0.5651216701435458,0.23952427111146984,4.324449054157275,0.5832876002975351,0.9692304387790968,0.6856492511372483,0.20231539609014496,0.6454178831056556,0.6801085539486,True
17,50176.70311599718,1416.14594830816,0.3054924748748874,0.6374905024339045,0.29811145627485336,4.054356473823931,0.8210133993252602,0.8751713487970059,0.3097860989270815,0.1718093080868705,0.7206895814306524,0.8638742970864665,True
18,41919.10350421075,1225.445622039901,0.570181815345851,0.6699485520203272,0.22803060473647996,3.9409682072285017,0.7207471336814835,0.9475749026236883,0.645824733780107,0.18993582873684056,0.29171111182447856,0.4910747945614024,True
19,37605.27620175901,1509.3740541961656,0.24544176187300487,0.2765557872094726,0.008859237732811484,3.1920544785487084,0.6460261958199044,0.9569820748597564,0.8572173663097565,0.10462739731549459,0.8887511640911603,0.5873431431528641,True
20,40057.15992319238,1290.2701187823213,0.024696914264558834,0.5065962836618895,0.300938753198312,3.801333679372059,0.46620883359731435,0.5496397066257059,0.5258355120900323,0.15309308660676862,0.3314751286395223,0.39819641721671184,True
21,45316.99287414325,1118.2982045165,0.1757110239614284,0.5967929692366256,0.24278984603218615,4.19786946832294,0.7798323442438939,0.9230350593366801,0.5497500537210354,0.37322094145067114,0.49588098346733006,0.6920587920169675,True
22,28375.195097588185,1140.520722843889,0.2838858860933097,0.7539656884180432,0.04222923594726269,3.791751460115278,0.6999988016480124,0.9996431361147675,0.543382952326597,0.10930649294022901,0.4424684379655651,0.6896536172277867,True
23,43118.40322485969,1267.5290654628373,0.28658669947224397,0.7864402615451227,0.0867718172867577,4.436681909076159,0.45127066728813425,0.9277930781602161,0.6154593598605107,0.5105550176522067,0.6338557392123014,0.4761534015080604,True
24,26154.655953909947,1787.5880814019436,0.33946952099212224,0.7906875244058427,0.08317646115586896,2.877720278275295,0.8056708229534665,0.8998255401956003,0.7152037316195673,0.5723600499103337,0.5735533591214835,0.745303407193529,True
25,30456.34656017078,1360.7421708741933,0.4947974285110581,0.8746397732004624,0.10300125172677316,3.686887693221385,0.7675724410278633,0.9117340632716311,0.6652458327644496,0.01499508405966024,0.7040155203465042,0.3985479241955868,True
26,41242.227056038544,1189.9243878283164,0.2369799262087448,0.5459614956822328,0.06435740473987005,4.967936138659327,0.5077158938203545,0.9339702176581881,0.5330421364972713,0.42830211378285166,0.5639567489266576,0.622905914911125,True
27,24934.237087162328,1023.03234779842,0.46805242976440453,0.7621008698893708,0.3266908949826463,3.769292401882524,0.43463780675992336,0.8941260504641346,0.9448126953649482,0.15576590515565825,0.8441970132239325,0.5178636744154405,True
28,33931.06820938677,1344.7651182311702,0.29867520262932434,0.22754602476024366,0.0013484707578957534,4.600064792177578,0.5930878341759243,0.8905627921904969,0.8252213791614126,0.3449551831640195,0.4585109822837521,0.4375381095629862,True
29,28892.399668086848,1209.2579646004224,0.16818930845052424,0.5743623583917057,0.15291328084550612,3.222826607920321,0.8479925239580566,0.8908546651781686,0.8394179503021425,0.17362025029112998,0.8415920855996476,0.8103299992693296,True
30,33124.31667882948,758.2984775281922,0.25301080711454366,0.7249285748424626,0.006831801873373091,3.3029731289618867,0.6012059016525122,0.990661993618112,0.5385867808337645,0.40635082581032367,0.5939557345759565,0.5691954878998158,True
31,15369.810583494313,1495.9628831535776,0.38462062431381616,0.9114536045496667,0.11539399035991359,2.81228569938294,0.7590076078057663,0.8383109945064675,0.6985551685277733,0.5228665289089083,0.4379849646988266,0.8167469334874916,True
32,22540.51017093315,1566.5362548587611,0.41258789684376124,0.5461090226928992,0.1481541376112878,3.8413831696604186,0.5857487051273732,0.9873634941979387,0.5038556020218179,0.10156328714868937,0.47173890082755415,0.7561377063124837,True
33,30022.597123484262,1500.5877228165057,0.30425850204205757,0.6003758203853642,0.5565383124530773,3.6311230462945296,0.8445955617789398,0.5440940747748844,0.3978086745204736,0.23117586677614602,0.7212799772687732,0.5348915774927094,True
34,41384.35720605207,1852.9583093602114,0.1080324896973387,0.5419257054422113,0.1788079178841285,4.292343347871576,0.7309597011563168,0.6662130138393147,0.6366085436387082,0.6195430226478189,0.7141768871020838,0.6188730175260102,True
35,33696.71038989527,1467.6851848291928,0.21366911576703218,0.7697753592922341,0.10279616850908607,3.922136718396831,0.5155460012362814,0.5252667133670772,0.5106759641473637,0.4381897303391149,0.5545865676596323,0.6443071601812757,True
36,34928.86961560835,1273.612947196122,0.6065305651180426,0.8209073057553032,0.1302590213891843,2.471356646867002,0.7895847492142347,0.9243836640212125,0.3804915240376802,0.1422495233218915,0.5321440686371476,0.9308329999494594,True
